_DATE,"ITEC
_CODE",SKU,UPC,Status,"Import
Price",Tax,"Import
Fee",Rate,DSP,Cost,"
RSP","Profit 
Margin","Ds
Margin","DS
Profit","Fresco
Margin","Fresco
Profit","Net
Earn Ds
(15%)"
9/28/2023,IT-CN-S,iPKY-PC-COL-i11Pro-GRN,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11Pro-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11Pro-PRP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11-RED,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11-GRN,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11-PRP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11Max-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11Max-RED,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11Max-GRN,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11Max-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i11Max-PRP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Mini-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Mini-RED,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Mini-GRN,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Mini-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Mini-BLU,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Pro-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12-RED,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Pro-RED,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12-GRN,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Pro-GRN,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Pro-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12-BLU,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12Pro-BLU,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12ProMax-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12ProMax-RED,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12ProMax-GRN,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12ProMax-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i12ProMax-BLU,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13Mini-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13Mini-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13Mini-BLU,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13-BLU,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13Pro-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13Pro-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13Pro-BLU,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13ProMax-BLK,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13ProMax-TP,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
9/28/2023,IT-CN-S,iPKY-PC-COL-i13ProMax-BLU,,CLEARANCE,14,0.00,1,1.52,18.9,9.9,28.0,65%,50%,9.1,50%,9.1,4.9
10/9/2024,IT-CN-B,PLM-LC-POPE-Air/15-TP/BLK,,CLEARANCE,56,0.00,2,1.52,63.9,38.2,85.0,55%,45%,21.1,55%,25.8,8.3
10/9/2024,IT-CN-B,PLM-LC-POPE-Air/15-TP/CLR,,CLEARANCE,56,0.00,2,1.52,63.9,38.2,85.0,55%,45%,21.1,55%,25.8,8.3
10/9/2024,IT-CN-B,PLM-LC-POPE-Air/13-TP/BLK,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-B,PLM-LC-POPE-Air/13-TP/CLR,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-B,PLM-LC-POPE-Pro/13-TP/BLK,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-B,PLM-LC-POPE-Pro/13-TP/CLR,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-B,PLM-LC-POPE-Air/13.6-TP/BLK,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-B,PLM-LC-POPE-Air/13.6-TP/CLR,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-B,PLM-LC-POPE-Pro/16-TP/BLK,,CLEARANCE,56,0.00,2,1.52,63.9,38.2,85.0,55%,45%,21.1,55%,25.8,8.3
10/9/2024,IT-CN-B,PLM-LC-POPE-Pro/16-TP/CLR,,CLEARANCE,56,0.00,2,1.52,63.9,38.2,85.0,55%,45%,21.1,55%,25.8,8.3
10/9/2024,IT-CN-B,PLM-LC-POPE-Pro/14-TP/BLK,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-B,PLM-LC-POPE-Pro/14-TP/CLR,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-B,PLM-LC-POPE-D14-TP/CLR,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-B,PLM-LC-POPE-D14-TP/CLR,,CLEARANCE,54,0.00,2,1.52,60.6,36.8,80.0,54%,45%,19.4,55%,23.7,7.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i13Mini-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i13Mini-BLU,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i13-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i13-BLU,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i13-TP,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i14-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i14Plus-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i14Plus-BLU,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i14Pro-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE(B)-i14ProMax-BLU,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER(B)-i13Mini-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER(B)-i13Mini-BLU,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER(B)-i13-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER(B)-i13-BLU,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER(B)-i13-TP,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER(B)-i14-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER(B)-i14Plus-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER(B)-i14Pro-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-Honor50-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-Honor50Pro-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-Honor50Lite-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-Nova8i-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-Magic5-LAS/BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-Magic5Pro-LAS/BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-HonorX7a-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-Honor50-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-Honor50Pro-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-Honor50Lite-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-Nova8i-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-Mate50-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-Nova9-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-S-A53/5G-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-S21Plus-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-S21Ultra-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-S23-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-S-A53/5G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-S21Plus-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-S22Ultra-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-S23-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-S23Plus-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-Mi11-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-XM11T-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-XM11TPro-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-XM12T-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-XM12-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-XM12Pro-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-XM13-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-XM13Pro-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-Mi11-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-XM11T-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-XM11TPro-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-XM12-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-RedmiK30P-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-RMNote10/4G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-RMNote10s/4G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-RMNote10Pro/4G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-RMNote11/4G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-RMNote11s/4G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-RedmiK30P-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-PocoF4GT-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-PocoM4Pro-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-BShark5-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-BShark5Pro-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-1+10Pro-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-1+10T-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-A54-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-A92-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-Reno7Pro/5G-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-A54-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-A92-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-Reno6Z/5G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-Reno7Pro/5G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-Reno8-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-Reno8Pro-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-Realme8/4G-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-Realme8Pro/4G-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-Realme8/5G-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-Realme8/4G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-Realme8Pro/4G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-Realme8/5G-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-V21e-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-V21e-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-X80Pro-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-ROG6-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-ROG6Pro-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEE-ROG7-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-ROG6-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEER-ROG6Pro-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-BEE-NoPhone1-BLK,,CLEARANCE,16,0.00,1,1.52,15.6,11.2,20.0,44%,50%,4.4,50%,4.4,1.4
10/9/2024,IT-CN-S,XUND-PC-BEER-NoPhone1-BLK,,CLEARANCE,22,0.00,1,1.52,19.1,15.1,23.0,34%,50%,3.9,50%,3.9,0.5
10/9/2024,IT-CN-S,XUND-PC-TPU(MS)-i14-TP,,CLEARANCE,32,0.00,1,1.52,34.5,21.7,45.0,52%,45%,10.5,55%,12.8,3.7
10/9/2024,IT-CN-S,XUND-PC-TPU(MS)-i14Plus-TP,,CLEARANCE,32,0.00,1,1.52,34.5,21.7,45.0,52%,45%,10.5,55%,12.8,3.7
10/9/2024,IT-CN-S,XUND-PC-TPU(MS)-i14Pro-TP,,CLEARANCE,32,0.00,1,1.52,34.5,21.7,45.0,52%,45%,10.5,55%,12.8,3.7
10/9/2024,IT-CN-S,XUND-PC-TPU(MS)-i14ProMax-TP,,CLEARANCE,32,0.00,1,1.52,34.5,21.7,45.0,52%,45%,10.5,55%,12.8,3.7
